intervention,channel,decode_step,tree_depth,js,max_abs_delta,baseline_argmax,pulse_argmax,branch_flip,baseline_entropy,pulse_entropy
base-coord0-eps+0.1,extra,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,17,2,0.0,0.0,0,0,0,0.6930968761444092,0.6930968761444092
base-coord0-eps+0.1,extra,17,3,0.0,0.0,2,2,0,1.0429779291152954,1.0429779291152954
base-coord0-eps+0.1,extra,17,4,0.0,0.0,4,4,0,1.736116647720337,1.736116647720337
base-coord0-eps+0.1,extra,17,5,0.0,0.0,9,9,0,2.4291458129882812,2.4291458129882812
base-coord0-eps+0.1,extra,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,18,2,0.0,0.0,0,0,0,0.692670464515686,0.692670464515686
base-coord0-eps+0.1,extra,18,3,0.0,0.0,2,2,0,1.0481799840927124,1.0481799840927124
base-coord0-eps+0.1,extra,18,4,0.0,0.0,5,5,0,1.7400339841842651,1.7400339841842651
base-coord0-eps+0.1,extra,18,5,0.0,0.0,10,10,0,2.43314266204834,2.43314266204834
base-coord0-eps+0.1,extra,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,19,2,0.0,0.0,0,0,0,0.6929329037666321,0.6929329037666321
base-coord0-eps+0.1,extra,19,3,0.0,0.0,2,2,0,1.0452438592910767,1.0452438592910767
base-coord0-eps+0.1,extra,19,4,0.0,0.0,5,5,0,1.7375059127807617,1.7375059127807617
base-coord0-eps+0.1,extra,19,5,0.0,0.0,10,10,0,2.4306249618530273,2.4306249618530273
base-coord0-eps+0.1,extra,20,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,20,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,20,2,0.0,0.0,1,1,0,0.692352294921875,0.692352294921875
base-coord0-eps+0.1,extra,20,3,0.0,0.0,2,2,0,1.0236475467681885,1.0236475467681885
base-coord0-eps+0.1,extra,20,4,0.0,0.0,4,4,0,1.715409517288208,1.715409517288208
base-coord0-eps+0.1,extra,20,5,0.0,0.0,9,9,0,2.408513069152832,2.408513069152832
base-coord0-eps+0.1,extra,21,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,21,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,21,2,0.0,0.0,1,1,0,0.6927247643470764,0.6927247643470764
base-coord0-eps+0.1,extra,21,3,0.0,0.0,2,2,0,1.0286304950714111,1.0286304950714111
base-coord0-eps+0.1,extra,21,4,0.0,0.0,4,4,0,1.7210500240325928,1.7210500240325928
base-coord0-eps+0.1,extra,21,5,0.0,0.0,8,8,0,2.4141809940338135,2.4141809940338135
base-coord0-eps+0.1,extra,22,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,22,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,22,2,0.0,0.0,0,0,0,0.6931215524673462,0.6931215524673462
base-coord0-eps+0.1,extra,22,3,0.0,0.0,2,2,0,1.0419191122055054,1.0419191122055054
base-coord0-eps+0.1,extra,22,4,0.0,0.0,5,5,0,1.7348988056182861,1.7348988056182861
base-coord0-eps+0.1,extra,22,5,0.0,0.0,10,10,0,2.4280405044555664,2.4280405044555664
base-coord0-eps+0.1,extra,23,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,23,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,23,2,0.0,0.0,1,1,0,0.6928062438964844,0.6928062438964844
base-coord0-eps+0.1,extra,23,3,0.0,0.0,2,2,0,1.0286445617675781,1.0286445617675781
base-coord0-eps+0.1,extra,23,4,0.0,0.0,4,4,0,1.7208653688430786,1.7208653688430786
base-coord0-eps+0.1,extra,23,5,0.0,0.0,9,9,0,2.4138734340667725,2.4138734340667725
base-coord28-eps+0.1,base,0,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,0,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,0,2,5.429494194686413e-06,0.003030061721801758,0,0,0,0.6171221137046814,0.6195598244667053
base-coord28-eps+0.1,base,0,3,5.5222626542672515e-06,0.00303003191947937,0,0,0,1.0702056884765625,1.0709266662597656
base-coord28-eps+0.1,base,0,4,6.170565029606223e-06,0.0021271109580993652,0,0,0,1.696080207824707,1.6977430582046509
base-coord28-eps+0.1,base,0,5,6.429661880247295e-06,0.0014715492725372314,1,1,0,2.324937343597412,2.3268773555755615
base-coord28-eps+0.1,base,1,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,1,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,1,2,1.0914227459579706e-06,0.00121307373046875,0,0,0,0.5269904136657715,0.5285210609436035
base-coord28-eps+0.1,base,1,3,1.2114178389310837e-06,0.00121307373046875,1,1,0,1.0610800981521606,1.0618880987167358
base-coord28-eps+0.1,base,1,4,1.3656099326908588e-06,0.0006878599524497986,2,2,0,1.7326222658157349,1.733351230621338
base-coord28-eps+0.1,base,1,5,1.6009871615096927e-06,0.0005604475736618042,4,4,0,2.3044204711914062,2.3054394721984863
base-coord28-eps+0.1,base,2,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,2,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,2,2,9.818468242883682e-07,0.0012798905372619629,0,0,0,0.5913949012756348,0.5926100611686707
base-coord28-eps+0.1,base,2,3,1.0871735867112875e-06,0.0012798905372619629,1,1,0,1.0749508142471313,1.0754197835922241
base-coord28-eps+0.1,base,2,4,1.357482688035816e-06,0.0007477253675460815,2,2,0,1.7521616220474243,1.7526795864105225
base-coord28-eps+0.1,base,2,5,1.570890162838623e-06,0.0004463493824005127,4,4,0,2.3563497066497803,2.356933116912842
base-coord28-eps+0.1,base,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,3,2,1.0433723218739033e-06,0.0013155639171600342,0,0,0,0.5860381126403809,0.5873234868049622
base-coord28-eps+0.1,base,3,3,1.1463125701993704e-06,0.0013155639171600342,1,1,0,1.0852066278457642,1.0856494903564453
base-coord28-eps+0.1,base,3,4,1.8023056327365339e-06,0.0007904767990112305,2,2,0,1.7721664905548096,1.7727458477020264
base-coord28-eps+0.1,base,3,5,2.043845597654581e-06,0.0004923343658447266,4,4,0,2.379093885421753,2.3798797130584717
base-coord28-eps+0.1,base,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,4,2,1.0480289347469807e-06,0.001248478889465332,0,0,0,0.5541833639144897,0.5555996894836426
base-coord28-eps+0.1,base,4,3,1.0456569725647569e-06,0.0012484490871429443,1,1,0,1.06869375705719,1.069245457649231
base-coord28-eps+0.1,base,4,4,1.4132638170849532e-06,0.0007718652486801147,2,2,0,1.7079049348831177,1.7090178728103638
base-coord28-eps+0.1,base,4,5,1.5591758710797876e-06,0.0005464628338813782,4,4,0,2.323660135269165,2.3248326778411865
base-coord28-eps+0.1,base,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,5,2,9.472423698753119e-07,0.0011911094188690186,0,0,0,0.5436118841171265,0.5450229048728943
base-coord28-eps+0.1,base,5,3,1.0153889888897538e-06,0.0011911094188690186,1,1,0,1.0737783908843994,1.074370265007019
base-coord28-eps+0.1,base,5,4,1.4151082723401487e-06,0.0008271932601928711,1,1,0,1.718468189239502,1.7196452617645264
base-coord28-eps+0.1,base,5,5,1.658891051192768e-06,0.0005085393786430359,3,3,0,2.328511953353882,2.329756736755371
base-coord28-eps+0.1,base,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,6,2,6.886111805215478e-07,0.0008695423603057861,0,0,0,0.4505731463432312,0.45196980237960815
base-coord28-eps+0.1,base,6,3,1.3949756976217031e-06,0.0014024078845977783,0,0,0,1.011746883392334,1.0121322870254517
base-coord28-eps+0.1,base,6,4,4.282279405742884e-06,0.0017019808292388916,1,1,0,1.6587910652160645,1.660508394241333
base-coord28-eps+0.1,base,6,5,4.569912562146783e-06,0.0012318193912506104,3,3,0,2.227552652359009,2.229236602783203
base-coord28-eps+0.1,base,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,7,2,1.0196527000516653e-06,0.0011512041091918945,0,0,0,0.501283586025238,0.5028707385063171
base-coord28-eps+0.1,base,7,3,1.0704825399443507e-06,0.0011512041091918945,1,1,0,1.0551543235778809,1.05593740940094
base-coord28-eps+0.1,base,7,4,1.6835547285154462e-06,0.0010296404361724854,1,1,0,1.6177887916564941,1.6195348501205444
base-coord28-eps+0.1,base,7,5,1.8288592400494963e-06,0.0005714744329452515,3,3,0,2.2255420684814453,2.2272555828094482
base-coord28-eps+0.1,base,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,8,2,6.076879799365997e-07,0.0008316636085510254,0,0,0,0.4689561128616333,0.4702238440513611
base-coord28-eps+0.1,base,8,3,7.493217708542943e-07,0.0009629130363464355,1,1,0,1.0383914709091187,1.0390946865081787
base-coord28-eps+0.1,base,8,4,1.8221762729808688e-06,0.0005926229059696198,1,1,0,1.5958952903747559,1.5977410078048706
base-coord28-eps+0.1,base,8,5,2.3937609512358904e-06,0.0006144791841506958,3,3,0,2.1992292404174805,2.2009506225585938
base-coord28-eps+0.1,base,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,9,2,1.266133040189743e-06,0.0013432800769805908,0,0,0,0.5450583696365356,0.5466399788856506
base-coord28-eps+0.1,base,9,3,2.0296138245612383e-06,0.0016533732414245605,0,0,0,1.0674898624420166,1.0678389072418213
base-coord28-eps+0.1,base,9,4,4.457237082533538e-06,0.0011135786771774292,1,1,0,1.6491222381591797,1.6511309146881104
base-coord28-eps+0.1,base,9,5,4.972156602889299e-06,0.0009378865361213684,3,3,0,2.2161808013916016,2.217649221420288
base-coord28-eps+0.1,base,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,10,2,1.7050770111382008e-06,0.0018473267555236816,0,0,0,0.6805204153060913,0.681104302406311
base-coord28-eps+0.1,base,10,3,1.7380225472152233e-06,0.0018473267555236816,2,2,0,1.051751971244812,1.0511794090270996
base-coord28-eps+0.1,base,10,4,2.6772613637149334e-06,0.0013942867517471313,3,3,0,1.685776948928833,1.6857393980026245
base-coord28-eps+0.1,base,10,5,2.982567821163684e-06,0.0009044259786605835,10,10,0,2.2914929389953613,2.2912349700927734
base-coord28-eps+0.1,base,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,11,2,1.071923179551959e-06,0.0014576911926269531,1,1,0,0.6909429430961609,0.6907448768615723
base-coord28-eps+0.1,base,11,3,1.3489043340086937e-06,0.0014781653881072998,2,2,0,0.9875777959823608,0.9868052005767822
base-coord28-eps+0.1,base,11,4,2.610046067275107e-06,0.0011809170246124268,5,5,0,1.6459509134292603,1.6455349922180176
base-coord28-eps+0.1,base,11,5,3.090615791734308e-06,0.0008769780397415161,10,10,0,2.2671971321105957,2.2661314010620117
base-coord28-eps+0.1,base,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,12,2,4.394445568323135e-06,0.002867281436920166,1,1,0,0.6620690822601318,0.6605989933013916
base-coord28-eps+0.1,base,12,3,4.451663699001074e-06,0.002867281436920166,2,2,0,0.918744683265686,0.9152628183364868
base-coord28-eps+0.1,base,12,4,4.732341039925814e-06,0.0017311275005340576,5,5,0,1.589158296585083,1.585661768913269
base-coord28-eps+0.1,base,12,5,5.189314833842218e-06,0.00107555091381073,10,10,0,2.2158315181732178,2.2122106552124023
base-coord28-eps+0.1,base,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,13,2,3.0144001357257366e-06,0.002422630786895752,1,1,0,0.6793262958526611,0.6785030364990234
base-coord28-eps+0.1,base,13,3,3.1271338229998946e-06,0.0024225711822509766,2,2,0,0.9684105515480042,0.9659057855606079
base-coord28-eps+0.1,base,13,4,3.307759470771998e-06,0.0014637112617492676,5,5,0,1.6541523933410645,1.6516366004943848
base-coord28-eps+0.1,base,13,5,3.995897714048624e-06,0.0013202279806137085,10,10,0,2.2556893825531006,2.2524566650390625
base-coord28-eps+0.1,base,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,14,2,4.353467375040054e-06,0.0029497742652893066,1,1,0,0.6922781467437744,0.6920146942138672
base-coord28-eps+0.1,base,14,3,4.469940904527903e-06,0.0029497742652893066,2,2,0,1.0200303792953491,1.0176587104797363
base-coord28-eps+0.1,base,14,4,5.046967999078333e-06,0.0015552639961242676,5,5,0,1.6741700172424316,1.671751856803894
base-coord28-eps+0.1,base,14,5,6.07792753726244e-06,0.0014278143644332886,10,10,0,2.2776756286621094,2.2744224071502686
base-coord28-eps+0.1,base,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,15,2,5.4095289669930935e-06,0.00329512357711792,0,0,0,0.6925474405288696,0.6927540302276611
base-coord28-eps+0.1,base,15,3,5.542882718145847e-06,0.0032950937747955322,2,2,0,1.0510379076004028,1.0489484071731567
base-coord28-eps+0.1,base,15,4,6.210466381162405e-06,0.0018525272607803345,5,5,0,1.6834691762924194,1.6815627813339233
base-coord28-eps+0.1,base,15,5,7.715800165897235e-06,0.0013676881790161133,10,10,0,2.300161838531494,2.297621488571167
base-coord28-eps+0.1,base,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,16,2,9.632902219891548e-06,0.004294872283935547,0,0,0,0.6714673042297363,0.6732372045516968
base-coord28-eps+0.1,base,16,3,9.673356544226408e-06,0.004294872283935547,2,2,0,1.06581711769104,1.0649185180664062
base-coord28-eps+0.1,base,16,4,1.0266063327435404e-05,0.002335965633392334,1,1,0,1.7512331008911133,1.7501276731491089
base-coord28-eps+0.1,base,16,5,1.136166974902153e-05,0.0018862038850784302,1,1,0,2.311168670654297,2.3095226287841797
base-coord28-eps+0.1,base,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,17,2,2.320564817637205e-06,0.002046823501586914,0,0,0,0.643830418586731,0.6451399326324463
base-coord28-eps+0.1,base,17,3,2.793909516185522e-06,0.0020467936992645264,0,0,0,1.0585259199142456,1.0580205917358398
base-coord28-eps+0.1,base,17,4,3.479275619611144e-06,0.0010939985513687134,0,0,0,1.7302496433258057,1.7296030521392822
base-coord28-eps+0.1,base,17,5,4.431014531292021e-06,0.0008953288197517395,1,1,0,2.3292813301086426,2.32781982421875
base-coord28-eps+0.1,base,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,18,2,3.0782539397478104e-06,0.0023367106914520264,0,0,0,0.6410596370697021,0.6425970792770386
base-coord28-eps+0.1,base,18,3,3.821565769612789e-06,0.0023367106914520264,0,2,1,1.0980373620986938,1.0978760719299316
base-coord28-eps+0.1,base,18,4,4.0092418203130364e-06,0.0016323328018188477,0,0,0,1.7732656002044678,1.773081660270691
base-coord28-eps+0.1,base,18,5,5.172609235160053e-06,0.0012144148349761963,1,1,0,2.387561321258545,2.3866987228393555
base-coord28-eps+0.1,base,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,19,2,3.687047865241766e-06,0.002637922763824463,0,0,0,0.6597113013267517,0.6610842347145081
base-coord28-eps+0.1,base,19,3,3.727589501067996e-06,0.002637922763824463,2,2,0,1.0941323041915894,1.0936952829360962
base-coord28-eps+0.1,base,19,4,4.375018761493266e-06,0.0017170161008834839,0,0,0,1.7815150022506714,1.7812285423278809
base-coord28-eps+0.1,base,19,5,5.205973138799891e-06,0.0011435598134994507,1,1,0,2.395327091217041,2.394516706466675
base-coord28-eps+0.1,base,20,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,20,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,20,2,4.582339897751808e-06,0.0029751360416412354,0,0,0,0.6741347312927246,0.6752877831459045
base-coord28-eps+0.1,base,20,3,4.642730345949531e-06,0.0029751360416412354,2,2,0,1.0877296924591064,1.0868439674377441
base-coord28-eps+0.1,base,20,4,5.028778105042875e-06,0.0017327219247817993,4,4,0,1.7761040925979614,1.775084137916565
base-coord28-eps+0.1,base,20,5,5.779969797004014e-06,0.0011775493621826172,10,10,0,2.4005417823791504,2.399225950241089
base-coord28-eps+0.1,base,21,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,21,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,21,2,3.2496172934770584e-06,0.0025060176849365234,0,0,0,0.6726022958755493,0.6736158132553101
base-coord28-eps+0.1,base,21,3,4.66144410893321e-06,0.002532392740249634,2,2,0,1.089184284210205,1.0884476900100708
base-coord28-eps+0.1,base,21,4,4.770379746332765e-06,0.0013331323862075806,5,5,0,1.7727106809616089,1.7718521356582642
base-coord28-eps+0.1,base,21,5,5.535555828828365e-06,0.0009263157844543457,10,10,0,2.4178500175476074,2.41676664352417
base-coord28-eps+0.1,base,22,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,22,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,22,2,2.9560760594904423e-06,0.0023643076419830322,0,0,0,0.6708649396896362,0.6718628406524658
base-coord28-eps+0.1,base,22,3,4.202942363917828e-06,0.002364248037338257,2,2,0,1.0868558883666992,1.0859613418579102
base-coord28-eps+0.1,base,22,4,4.487956175580621e-06,0.0012334585189819336,5,5,0,1.7686352729797363,1.7675697803497314
base-coord28-eps+0.1,base,22,5,5.483278073370457e-06,0.000868678092956543,10,10,0,2.399759531021118,2.3983185291290283
base-coord28-eps+0.1,base,23,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,base,23,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,base,23,2,3.6543351598083973e-06,0.0026018917560577393,0,0,0,0.6563936471939087,0.6578166484832764
base-coord28-eps+0.1,base,23,3,4.531117156147957e-06,0.0026018917560577393,2,2,0,1.0963481664657593,1.0959582328796387
base-coord28-eps+0.1,base,23,4,4.596993676386774e-06,0.0015309900045394897,1,1,0,1.7548635005950928,1.7547274827957153
base-coord28-eps+0.1,base,23,5,5.372130544856191e-06,0.0009777843952178955,10,10,0,2.3660199642181396,2.365633726119995
base-coord28-eps+0.1,extra,0,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,0,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,0,2,0.0,0.0,1,1,0,0.6931471824645996,0.6931471824645996
base-coord28-eps+0.1,extra,0,3,0.0,0.0,2,2,0,1.0397125482559204,1.0397125482559204
base-coord28-eps+0.1,extra,0,4,0.0,0.0,4,4,0,1.7328596115112305,1.7328596115112305
base-coord28-eps+0.1,extra,0,5,0.0,0.0,9,9,0,2.42600679397583,2.42600679397583
base-coord28-eps+0.1,extra,1,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,1,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,1,2,0.0,0.0,1,1,0,0.6927417516708374,0.6927417516708374
base-coord28-eps+0.1,extra,1,3,0.0,0.0,2,2,0,1.0269420146942139,1.0269420146942139
base-coord28-eps+0.1,extra,1,4,0.0,0.0,4,4,0,1.7186331748962402,1.7186331748962402
base-coord28-eps+0.1,extra,1,5,0.0,0.0,9,9,0,2.4116458892822266,2.4116458892822266
base-coord28-eps+0.1,extra,2,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,2,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,2,2,0.0,0.0,0,0,0,0.6931122541427612,0.6931122541427612
base-coord28-eps+0.1,extra,2,3,0.0,0.0,2,2,0,1.041733741760254,1.041733741760254
base-coord28-eps+0.1,extra,2,4,0.0,0.0,5,5,0,1.73465895652771,1.73465895652771
base-coord28-eps+0.1,extra,2,5,0.0,0.0,10,10,0,2.427602767944336,2.427602767944336
base-coord28-eps+0.1,extra,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,3,2,0.0,0.0,0,0,0,0.6931002140045166,0.6931002140045166
base-coord28-eps+0.1,extra,3,3,0.0,0.0,2,2,0,1.0430138111114502,1.0430138111114502
base-coord28-eps+0.1,extra,3,4,0.0,0.0,4,4,0,1.7361564636230469,1.7361564636230469
base-coord28-eps+0.1,extra,3,5,0.0,0.0,8,8,0,2.429299831390381,2.429299831390381
base-coord28-eps+0.1,extra,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,4,2,0.0,0.0,0,0,0,0.6931115388870239,0.6931115388870239
base-coord28-eps+0.1,extra,4,3,0.0,0.0,2,2,0,1.042546272277832,1.042546272277832
base-coord28-eps+0.1,extra,4,4,0.0,0.0,4,4,0,1.735680341720581,1.735680341720581
base-coord28-eps+0.1,extra,4,5,0.0,0.0,9,9,0,2.428821086883545,2.428821086883545
base-coord28-eps+0.1,extra,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,5,2,0.0,0.0,1,1,0,0.6930249929428101,0.6930249929428101
base-coord28-eps+0.1,extra,5,3,0.0,0.0,2,2,0,1.033265471458435,1.033265471458435
base-coord28-eps+0.1,extra,5,4,0.0,0.0,4,4,0,1.7257888317108154,1.7257888317108154
base-coord28-eps+0.1,extra,5,5,0.0,0.0,8,8,0,2.418933153152466,2.418933153152466
base-coord28-eps+0.1,extra,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,6,2,0.0,0.0,1,1,0,0.692909836769104,0.692909836769104
base-coord28-eps+0.1,extra,6,3,0.0,0.0,2,2,0,1.0316202640533447,1.0316202640533447
base-coord28-eps+0.1,extra,6,4,0.0,0.0,4,4,0,1.7243648767471313,1.7243648767471313
base-coord28-eps+0.1,extra,6,5,0.0,0.0,8,8,0,2.417485237121582,2.417485237121582
base-coord28-eps+0.1,extra,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,7,2,0.0,0.0,1,1,0,0.6919175386428833,0.6919175386428833
base-coord28-eps+0.1,extra,7,3,0.0,0.0,2,2,0,1.0155481100082397,1.0155481100082397
base-coord28-eps+0.1,extra,7,4,0.0,0.0,4,4,0,1.7049086093902588,1.7049086093902588
base-coord28-eps+0.1,extra,7,5,0.0,0.0,9,9,0,2.3979392051696777,2.3979392051696777
base-coord28-eps+0.1,extra,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,8,2,0.0,0.0,1,1,0,0.6925863027572632,0.6925863027572632
base-coord28-eps+0.1,extra,8,3,0.0,0.0,2,2,0,1.0252658128738403,1.0252658128738403
base-coord28-eps+0.1,extra,8,4,0.0,0.0,4,4,0,1.7167961597442627,1.7167961597442627
base-coord28-eps+0.1,extra,8,5,0.0,0.0,9,9,0,2.409912109375,2.409912109375
base-coord28-eps+0.1,extra,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,9,2,0.0,0.0,0,0,0,0.6928039789199829,0.6928039789199829
base-coord28-eps+0.1,extra,9,3,0.0,0.0,2,2,0,1.0483793020248413,1.0483793020248413
base-coord28-eps+0.1,extra,9,4,0.0,0.0,5,5,0,1.741260051727295,1.741260051727295
base-coord28-eps+0.1,extra,9,5,0.0,0.0,11,11,0,2.4343836307525635,2.4343836307525635
base-coord28-eps+0.1,extra,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord28-eps+0.1,extra,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord28-eps+0.1,extra,10,2,0.0,0.0,0,0,0,0.6931271553039551,0.6931271553039551
base-coord28-eps+0.1,extra,10,3,0.0,0.0,2,2,0,1.0418299436569214,1.0418299436569214
